기업이름,분야,평점,연봉,2차산업군
씨에스아이(주) ,제조/화학,3.0,2453,석유/화학/에너지
아이비넷 ,제조/화학,2.0,2535,석유/화학/에너지
아이실리콘(주) ,제조/화학,2.0,4494,석유/화학/에너지
에버그린21 ,제조/화학,3.0,3075,석유/화학/에너지
에스제이(주) ,제조/화학,2.0,1755,석유/화학/에너지
에이스기술단(주) ,제조/화학,3.0,1875,석유/화학/에너지
엑스메텍(주) ,제조/화학,2.0,3867,석유/화학/에너지
엠피씨율촌전력(주) ,제조/화학,5.0,6287,석유/화학/에너지
영진공업(주) ,제조/화학,4.0,3511,석유/화학/에너지
올팩코리아 ,제조/화학,3.0,4205,석유/화학/에너지
유달산업 ,제조/화학,3.0,1845,석유/화학/에너지
이삭(주) ,제조/화학,2.0,2737,석유/화학/에너지
이월에스엔피(주) ,제조/화학,3.0,0,석유/화학/에너지
케이알코폴리머(주) ,제조/화학,4.0,0,석유/화학/에너지
켐텍(주) ,제조/화학,2.0,2623,석유/화학/에너지
크리룩스(주) ,제조/화학,3.0,0,석유/화학/에너지
키솔(주) ,제조/화학,3.0,0,석유/화학/에너지
티엔지(주) ,제조/화학,4.0,3599,석유/화학/에너지
피앤비(주) ,제조/화학,2.0,2426,석유/화학/에너지
필켐(주) ,제조/화학,3.0,3313,석유/화학/에너지
한국주택관리(주) ,제조/화학,3.0,2830,석유/화학/에너지
흥진테크 ,제조/화학,4.0,4100,석유/화학/에너지
(유)리퀴드매니아 ,제조/화학,0.0,0,석유/화학/에너지
(유)와이엠리앤텍 ,제조/화학,0.0,0,석유/화학/에너지
(주)노바머터리얼즈 ,제조/화학,0.0,0,석유/화학/에너지
(주)대한링크 ,제조/화학,0.0,0,석유/화학/에너지
(주)더데이원랩 ,제조/화학,0.0,0,석유/화학/에너지
(주)리단데 ,제조/화학,0.0,0,석유/화학/에너지
(주)비앤비컴퍼지트 ,제조/화학,0.0,0,석유/화학/에너지
(주)서광산업 ,제조/화학,0.0,4119,석유/화학/에너지
(주)쉐어켐 ,제조/화학,0.0,0,석유/화학/에너지
(주)씨앤엠 ,제조/화학,0.0,0,석유/화학/에너지
(주)씨이텍 ,제조/화학,0.0,0,석유/화학/에너지
(주)아이린코스메틱 ,제조/화학,0.0,0,석유/화학/에너지
(주)아헤스 ,제조/화학,0.0,0,석유/화학/에너지
(주)에이치에스이엔지 ,제조/화학,0.0,0,석유/화학/에너지
(주)오버플러스파워 ,제조/화학,0.0,0,석유/화학/에너지
(주)재우 ,제조/화학,0.0,0,석유/화학/에너지
(주)제일하이텍 ,제조/화학,0.0,3456,석유/화학/에너지
(주)포레스트커머스 ,제조/화학,0.0,0,석유/화학/에너지
(주)폴리코리아 ,제조/화학,0.0,2935,석유/화학/에너지
(주)화남인더스트리 ,제조/화학,0.0,3060,석유/화학/에너지
경기전기관리공사(주) ,제조/화학,0.0,2867,석유/화학/에너지
남경이엔지(주) ,제조/화학,0.0,0,석유/화학/에너지
대한에프앤드에프(주) ,제조/화학,0.0,0,석유/화학/에너지
더존(주) ,제조/화학,0.0,4476,석유/화학/에너지
덕산(주) ,제조/화학,0.0,3645,석유/화학/에너지
덕원엔지니어링(주) ,제조/화학,0.0,0,석유/화학/에너지
띵크어바웃유(주) ,제조/화학,0.0,0,석유/화학/에너지
마이크로켐(주) ,제조/화학,0.0,5855,석유/화학/에너지
만인산농업협동조합 ,제조/화학,0.0,4906,석유/화학/에너지
모소행(주) ,제조/화학,0.0,0,석유/화학/에너지
무림교역(주) ,제조/화학,0.0,0,석유/화학/에너지
미샤비씨에스(주) ,제조/화학,0.0,2930,석유/화학/에너지
비엔티 ,제조/화학,0.0,3033,석유/화학/에너지
삼광잉크제조(주) ,제조/화학,0.0,3180,석유/화학/에너지
성림영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
신성프라스틱공업(주) ,제조/화학,0.0,4364,석유/화학/에너지
신영델텍(주) ,제조/화학,0.0,1921,석유/화학/에너지
신일 ,제조/화학,0.0,3666,석유/화학/에너지
에스에스에이디티(주) ,제조/화학,0.0,0,석유/화학/에너지
에스이엘(주) ,제조/화학,0.0,6150,석유/화학/에너지
에스파워(주) ,제조/화학,0.0,8251,석유/화학/에너지
엠오아이(주) ,제조/화학,0.0,1755,석유/화학/에너지
연호코스텍(주) ,제조/화학,0.0,0,석유/화학/에너지
와이투(주) ,제조/화학,0.0,0,석유/화학/에너지
유나이티드퍼시픽피엘지(주) ,제조/화학,0.0,3767,석유/화학/에너지
유화산업(주) ,제조/화학,0.0,3304,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
인터플론 코리아 ,제조/화학,0.0,0,석유/화학/에너지
케스코(주) ,제조/화학,0.0,0,석유/화학/에너지
팔공산미나리능성영농조합법인 ,제조/화학,0.0,0,석유/화학/에너지
팩토리풀 ,제조/화학,0.0,0,석유/화학/에너지
플러버(주) ,제조/화학,0.0,4277,석유/화학/에너지
협동엔지니어링(주) ,제조/화학,0.0,5385,석유/화학/에너지
화성산업(주) ,제조/화학,0.0,3577,석유/화학/에너지
화승소재(주) 인도법인 ,제조/화학,0.0,2370,석유/화학/에너지
