기업이름,분야,평점,연봉,2차산업군
삼보개발(주) ,건설업,2.0,2665,건설업
삼산기공(주) ,건설업,4.0,3244,건설업
삼상이엔지(주) ,건설업,2.0,2308,건설업
삼성설비 ,건설업,3.0,4100,건설업
삼영 ,건설업,1.0,3075,건설업
삼웅건설 ,건설업,3.0,2925,건설업
삼원이엔씨(주) ,건설업,4.0,1950,건설업
삼일건설(주) ,건설업,3.0,2925,건설업
삼호도시건설(주) ,건설업,3.0,3075,건설업
삼화건설 ,건설업,3.0,3688,건설업
상갑건설 ,건설업,4.0,1845,건설업
상경토건(주) ,건설업,2.0,4875,건설업
상아 ,건설업,3.0,2730,건설업
서우건설 ,건설업,3.0,3200,건설업
석우산업(주) ,건설업,2.0,2460,건설업
선에디슨코리아(주) ,건설업,4.0,5125,건설업
선진전력(주) ,건설업,1.0,1290,건설업
성남(주) ,건설업,5.0,0,건설업
성완종합건설(주) ,건설업,4.0,0,건설업
세계씨앤아이(주) ,건설업,3.0,3510,건설업
세우건설(주) ,건설업,2.0,0,건설업
세원인테리어 ,건설업,3.0,1755,건설업
세이브(주) ,건설업,3.0,2340,건설업
세주티앤씨(주) ,건설업,3.0,3510,건설업
세진미디어통신 ,건설업,2.0,2219,건설업
수양(주) ,건설업,1.0,1755,건설업
수지인테리어 ,건설업,1.0,0,건설업
수현엔지니어링(주) ,건설업,3.0,3075,건설업
스마트레일(주) ,건설업,3.0,6376,건설업
시엔플레이스(주) ,건설업,3.0,2255,건설업
신광산업(주) ,건설업,3.0,3900,건설업
신동아전기 ,건설업,3.0,5287,건설업
신한토건(주) ,건설업,3.0,0,건설업
신화 ,건설업,4.0,5107,건설업
신화하이테크(주) ,건설업,4.0,0,건설업
신흥(주) ,건설업,1.0,4202,건설업
쎄븐스타(주) ,건설업,2.0,0,건설업
씨비리차드엘리스코리아(주) ,건설업,3.0,3413,건설업
아산이엔씨 ,건설업,2.0,0,건설업
아이디스트(주) ,건설업,3.0,2765,건설업
아이에스컨설팅(주) ,건설업,4.0,2925,건설업
알파 ,건설업,1.0,2613,건설업
에스에스(주) ,건설업,3.0,3510,건설업
에이아이디(주) ,건설업,3.0,3726,건설업
에이텍종합건축사사무소(주) ,건설업,3.0,2848,건설업
에프앤씨건설(주) ,건설업,5.0,0,건설업
엘에스디자인(주) ,건설업,1.0,0,건설업
엠에스에듀케이션(주) ,건설업,5.0,0,건설업
엠파워(주) ,건설업,3.0,3336,건설업
오릭스저축은행(주) ,건설업,4.0,3875,건설업
와이지건축사사무소(주) ,건설업,3.0,2925,건설업
우리티앤씨(주) ,건설업,3.0,2563,건설업
우방건설(주) ,건설업,3.0,2900,건설업
우익(주) ,건설업,3.0,2145,건설업
원테크 ,건설업,1.0,0,건설업
위대한디자인 ,건설업,3.0,0,건설업
유니시티(주) ,건설업,4.0,6058,건설업
인스타(주) ,건설업,2.0,1950,건설업
인정건설(주) ,건설업,3.0,4000,건설업
인천광역시경제통상진흥원(재) ,건설업,4.0,0,건설업
일본산소코리아(주) ,건설업,1.0,3801,건설업
일신기업(주) ,건설업,1.0,0,건설업
정우이앤씨(주) ,건설업,3.0,0,건설업
제이에스이엔지(주) ,건설업,1.0,3900,건설업
죽암건설(주) ,건설업,1.0,3089,건설업
중앙종합관리(주) ,건설업,2.0,1755,건설업
지앤티네트웍스(주) ,건설업,3.0,2373,건설업
지우감정평가법인 ,건설업,4.0,3905,건설업
진방 ,건설업,3.0,1755,건설업
진영엔지니어링 ,건설업,5.0,2340,건설업
창건축사사무소(주) ,건설업,1.0,2730,건설업
창인전력(주) ,건설업,4.0,3900,건설업
카이치랜드(주) ,건설업,5.0,5850,건설업
케이와이씨(주) ,건설업,4.0,2662,건설업
케이피엑스개발(주) ,건설업,3.0,3537,건설업
켐피아(주) ,건설업,4.0,3902,건설업
타임건설(주) ,건설업,1.0,3075,건설업
탑엔이엠이(주) ,건설업,2.0,4465,건설업
태양건설(주) ,건설업,3.0,2267,건설업
태양토건(주) ,건설업,3.0,0,건설업
텔레카(주) ,건설업,2.0,6453,건설업
토마토디자인(주) ,건설업,4.0,2050,건설업
토문컨설탄트건축사사무소(주) ,건설업,4.0,2828,건설업
토우컨설턴트(주) ,건설업,2.0,2460,건설업
톤엔터테인먼트(주) ,건설업,2.0,0,건설업
티엘인베스트 ,건설업,3.0,2925,건설업
페이지(주) ,건설업,4.0,0,건설업
평택엔지니어링(주) ,건설업,2.0,1164,건설업
푸른지붕 ,건설업,3.0,3075,건설업
풍산개발(주) ,건설업,3.0,1487,건설업
프라브코리아(주) ,건설업,5.0,2298,건설업
하우시스(주) ,건설업,4.0,2925,건설업
한강오엠에스(주) ,건설업,3.0,0,건설업
한경인터내셔널(주) ,건설업,2.0,0,건설업
한국건축구조기술사회 ,건설업,3.0,0,건설업
한국지적토목측량공사(주) ,건설업,3.0,2670,건설업
한국투아치(주) ,건설업,3.0,1989,건설업
한길종합건축사사무소(주) ,건설업,4.0,2119,건설업
한미리 ,건설업,3.0,1800,건설업
한백엔지니어링(주) ,건설업,2.0,2365,건설업
한솔PNC ,건설업,3.0,4340,건설업
한유건설(주) ,건설업,2.0,0,건설업
한주전설(주) ,건설업,4.0,4583,건설업
한투(주) ,건설업,4.0,5381,건설업
해남개발 ,건설업,4.0,2925,건설업
현중 ,건설업,2.0,5269,건설업
혜우이엔씨(주) ,건설업,1.0,0,건설업
호남 ,건설업,3.0,5381,건설업
홍(주) ,건설업,1.0,0,건설업
홍건개발(주) ,건설업,2.0,0,건설업
화영일렉콤(주) ,건설업,5.0,3901,건설업
효진산업(주) ,건설업,3.0,5125,건설업
휴먼텍에이엔씨종합건축사사무소 ,건설업,4.0,0,건설업
(유)복정대토개발 ,건설업,0.0,0,건설업
(유)장강 ,건설업,0.0,2953,건설업
(주)거화건영 ,건설업,0.0,0,건설업
(주)건영티에스씨 ,건설업,0.0,0,건설업
(주)건축사사무소플리드 ,건설업,0.0,0,건설업
(주)골드인베스트 ,건설업,0.0,0,건설업
(주)공간온 ,건설업,0.0,0,건설업
(주)공감나눔 ,건설업,0.0,0,건설업
(주)나우씨앤엠 ,건설업,0.0,0,건설업
(주)남경엔지니어링 ,건설업,0.0,0,건설업
(주)넥스테라 ,건설업,0.0,0,건설업
(주)농업회사법인 식물감각 ,건설업,0.0,0,건설업
(주)다원안전 ,건설업,0.0,0,건설업
(주)대건종합건설 ,건설업,0.0,0,건설업
(주)대동엔지니어링 ,건설업,0.0,0,건설업
(주)더피버인테리어디자인 ,건설업,0.0,0,건설업
(주)도로시 ,건설업,0.0,0,건설업
(주)디맥스 ,건설업,0.0,0,건설업
(주)디자인에이드 ,건설업,0.0,0,건설업
(주)디자인이스트 ,건설업,0.0,0,건설업
(주)라움건축사사무소 ,건설업,0.0,0,건설업
(주)모든사람들 ,건설업,0.0,0,건설업
(주)무늬디자인 ,건설업,0.0,0,건설업
(주)바로부동산중개법인 ,건설업,0.0,0,건설업
(주)반더펠트에스 ,건설업,0.0,0,건설업
(주)범한더블유에이치산업 ,건설업,0.0,3690,건설업
(주)보람기술 ,건설업,0.0,0,건설업
(주)블렌즈 ,건설업,0.0,0,건설업
(주)비디엔에프 ,건설업,0.0,0,건설업
(주)선우엔지니어링 ,건설업,0.0,0,건설업
(주)센텀 ,건설업,0.0,0,건설업
(주)소나무구조안전건축사사무소 ,건설업,0.0,0,건설업
(주)송원엔지니어링건축사사무소 ,건설업,0.0,3627,건설업
(주)스퀘어원 ,건설업,0.0,0,건설업
(주)승보이엔씨건축사사무소 ,건설업,0.0,4543,건설업
(주)승지디앤엠 ,건설업,0.0,0,건설업
(주)신세대테크 ,건설업,0.0,2999,건설업
(주)신화소방엔지니어링 ,건설업,0.0,0,건설업
(주)아람기술 ,건설업,0.0,0,건설업
(주)아키션 ,건설업,0.0,0,건설업
(주)알이파트너 ,건설업,0.0,0,건설업
(주)애플프라임인베스트 ,건설업,0.0,0,건설업
(주)어스에코 ,건설업,0.0,0,건설업
(주)에스디이엔지 ,건설업,0.0,0,건설업
(주)에이앤트디자인 ,건설업,0.0,0,건설업
(주)에이치앤티 ,건설업,0.0,1845,건설업
(주)엘엔케이어소시에이츠 ,건설업,0.0,2370,건설업
(주)엠케이시스템 ,건설업,0.0,0,건설업
(주)연컨설턴트 ,건설업,0.0,3186,건설업
(주)영빈알앤디 ,건설업,0.0,2716,건설업
(주)와이들 ,건설업,0.0,0,건설업
(주)우리에이치알컴퍼니 ,건설업,0.0,0,건설업
(주)위고엔지니어링 ,건설업,0.0,0,건설업
(주)위어스파트너스 ,건설업,0.0,0,건설업
(주)유디자인연구소 ,건설업,0.0,2432,건설업
(주)윤택한조경 ,건설업,0.0,0,건설업
(주)이든파트너스 ,건설업,0.0,0,건설업
(주)이로이 ,건설업,0.0,0,건설업
(주)이안구조엔지니어링 ,건설업,0.0,5011,건설업
(주)이현디자인 ,건설업,0.0,0,건설업
(주)일성건설 ,건설업,0.0,5399,건설업
(주)일신개발 ,건설업,0.0,0,건설업
(주)잘그린건축연구소 ,건설업,0.0,0,건설업
(주)제이아이텍이엔지 ,건설업,0.0,0,건설업
(주)제이앤디건축사사무소 ,건설업,0.0,0,건설업
(주)제이엔지인베스트 ,건설업,0.0,0,건설업
(주)조아 ,건설업,0.0,0,건설업
(주)종우앤종우소방기술단 ,건설업,0.0,2551,건설업
(주)중앙이엠씨 ,건설업,0.0,3058,건설업
(주)지문도시건축 ,건설업,0.0,0,건설업
(주)진원산업개발 ,건설업,0.0,0,건설업
(주)케이씨엠씨 ,건설업,0.0,3638,건설업
(주)케이엔에스 ,건설업,0.0,2815,건설업
(주)콤파스이앤씨 ,건설업,0.0,0,건설업
(주)텐나인 ,건설업,0.0,0,건설업
(주)토브씨앤지 ,건설업,0.0,0,건설업
(주)트러스트에이엔씨 ,건설업,0.0,0,건설업
(주)티에이디코퍼레이션 ,건설업,0.0,0,건설업
(주)티지어소시에이션 ,건설업,0.0,2804,건설업
(주)푸름에코컨설팅 ,건설업,0.0,0,건설업
(주)퓨어웍스 ,건설업,0.0,0,건설업
(주)하나종합건축사사무소 ,건설업,0.0,0,건설업
(주)한신코아건설 ,건설업,0.0,3396,건설업
(주)한양 ,건설업,0.0,4717,건설업
(주)효림컴퍼니 ,건설업,0.0,0,건설업
C.N.E. (건축과 환경) ,건설업,0.0,0,건설업
HE지하안전연구원 ,건설업,0.0,0,건설업
Yoon ID ,건설업,0.0,0,건설업
가람스페이스(주) ,건설업,0.0,2563,건설업
가화감정평가법인(주) ,건설업,0.0,2602,건설업
건일전기(유) ,건설업,0.0,1050,건설업
건축사사무소바이페이퍼스케이프(주) ,건설업,0.0,2972,건설업
건환(주) ,건설업,0.0,2050,건설업
경성엔터프라이즈(주) ,건설업,0.0,0,건설업
공감디자인(주) ,건설업,0.0,2598,건설업
그레이트폼웍(주) ,건설업,0.0,0,건설업
김영준도시건축연구소(주) ,건설업,0.0,3363,건설업
나이트프랭크코리아(주) ,건설업,0.0,3101,건설업
나인(주) ,건설업,0.0,3300,건설업
남일기술단(주) ,건설업,0.0,1950,건설업
느티(주) ,건설업,0.0,1755,건설업
대륭건설(주) ,건설업,0.0,0,건설업
대방설비(주) ,건설업,0.0,2340,건설업
대영엠이씨(주) ,건설업,0.0,0,건설업
대우산기(주) ,건설업,0.0,0,건설업
대원전화통신공사 ,건설업,0.0,0,건설업
동성종합건설(주) ,건설업,0.0,0,건설업
동양기전엘리베이터(주) ,건설업,0.0,3156,건설업
동양피엔에이(주) ,건설업,0.0,0,건설업
동일디앤씨(주) ,건설업,0.0,1755,건설업
동진건설(주) ,건설업,0.0,4613,건설업
디에스텔레콤(주) ,건설업,0.0,1950,건설업
디자인샐러드(주) ,건설업,0.0,1575,건설업
디케이디자인코퍼레이션(주) ,건설업,0.0,0,건설업
뚝딱김반장 ,건설업,0.0,0,건설업
라이프앤웍스 ,건설업,0.0,2298,건설업
로컬드라이브건축사사무소(주) ,건설업,0.0,0,건설업
리빌딩 부동산중개 ,건설업,0.0,0,건설업
맥구조안전(주) ,건설업,0.0,0,건설업
맹호종합건설(주) ,건설업,0.0,2091,건설업
명성기업 ,건설업,0.0,3900,건설업
명원건설(주) ,건설업,0.0,2527,건설업
모스 ,건설업,0.0,0,건설업
문(주) ,건설업,0.0,2566,건설업
미관건설(주) ,건설업,0.0,5119,건설업
미래산업전기(주) ,건설업,0.0,3690,건설업
미래인터내셔날 ,건설업,0.0,9019,건설업
바른소방(주) ,건설업,0.0,0,건설업
반종합건축사사무소의전동인(주) ,건설업,0.0,3895,건설업
백석토건(주) ,건설업,0.0,3568,건설업
백송 ,건설업,0.0,0,건설업
범일전기 ,건설업,0.0,2340,건설업
보람(주) ,건설업,0.0,4092,건설업
보선건설(주) ,건설업,0.0,0,건설업
보성엔지니어링(주) ,건설업,0.0,5080,건설업
부엉이공인중개사사무소 ,건설업,0.0,0,건설업
비에이치아이건설(주) ,건설업,0.0,5330,건설업
비엔코리아(주) ,건설업,0.0,0,건설업
비투비랩(주) ,건설업,0.0,0,건설업
빌딩숲부동산중개(주) ,건설업,0.0,0,건설업
삼주환경산업(주) ,건설업,0.0,2671,건설업
삼후종합건설(주) ,건설업,0.0,0,건설업
샤프(주) ,건설업,0.0,3184,건설업
서남해안레저(주) ,건설업,0.0,0,건설업
서울문산고속도로(주) ,건설업,0.0,0,건설업
서진정보산업(주) ,건설업,0.0,3120,건설업
성일바이오(주) ,건설업,0.0,3900,건설업
성진건설산업(주) ,건설업,0.0,0,건설업
성현기업(주) ,건설업,0.0,0,건설업
수완 ,건설업,0.0,3539,건설업
승화프리텍(주) ,건설업,0.0,4305,건설업
시큐어트리(주) ,건설업,0.0,0,건설업
신도건설(주) ,건설업,0.0,0,건설업
신성정보통신(주) ,건설업,0.0,0,건설업
신우이앤지(주) ,건설업,0.0,2276,건설업
씨디엔지니어링(주) ,건설업,0.0,2075,건설업
아름이엔씨(주) ,건설업,0.0,2535,건설업
알투엔지니어링 ,건설업,0.0,3075,건설업
알티(주) ,건설업,0.0,3383,건설업
알피종합건축사사무소(주) ,건설업,0.0,4680,건설업
에듀온(주) ,건설업,0.0,1916,건설업
에듀챌린지(주) ,건설업,0.0,0,건설업
에스비건설(주) ,건설업,0.0,4193,건설업
에스에이치알앤디 ,건설업,0.0,0,건설업
에스이워크 ,건설업,0.0,0,건설업
에이앤디(주) ,건설업,0.0,0,건설업
에이앤유씨엠건축사사무소(주) ,건설업,0.0,0,건설업
에이치와이건설(주) ,건설업,0.0,0,건설업
에이치와이씨 ,건설업,0.0,0,건설업
엔에스창조(주) ,건설업,0.0,3094,건설업
엔피티아(주) ,건설업,0.0,3120,건설업
엘시티(주) ,건설업,0.0,0,건설업
연성(주) ,건설업,0.0,3730,건설업
영성에레베이터 ,건설업,0.0,3075,건설업
영주건설(주) ,건설업,0.0,3413,건설업
영플랜건축사사무소(주) ,건설업,0.0,3608,건설업
예광 ,건설업,0.0,0,건설업
예람(주) ,건설업,0.0,2958,건설업
예시건건축사사무소(주) ,건설업,0.0,2340,건설업
예인엔지니어링(주) ,건설업,0.0,3793,건설업
오다엔지니어링(주) ,건설업,0.0,0,건설업
오디 ,건설업,0.0,2103,건설업
오즈씨앤디(주) ,건설업,0.0,0,건설업
오지케이(주) ,건설업,0.0,2768,건설업
온재건축사사무소 ,건설업,0.0,0,건설업
와이비이엔씨(주) ,건설업,0.0,3402,건설업
우림에프앤티 ,건설업,0.0,0,건설업
울산개발(주) ,건설업,0.0,3588,건설업
웅남스틸(주) ,건설업,0.0,3120,건설업
원영전력(주) ,건설업,0.0,0,건설업
웰시스템(주) ,건설업,0.0,5166,건설업
유명건설 ,건설업,0.0,2050,건설업
유앤피(주) ,건설업,0.0,2730,건설업
유화(주) ,건설업,0.0,4216,건설업
이데아 ,건설업,0.0,0,건설업
이산공조시스템 ,건설업,0.0,0,건설업
이엔디 ,건설업,0.0,2925,건설업
이프(주) ,건설업,0.0,3168,건설업
인성건설산업(주) ,건설업,0.0,0,건설업
인엔디자인웍스(주) ,건설업,0.0,3342,건설업
인플러스(주) ,건설업,0.0,1755,건설업
전력용지보상(주) ,건설업,0.0,2516,건설업
정상종합건설(주) ,건설업,0.0,3771,건설업
정정보통신(주) ,건설업,0.0,2438,건설업
제영종합건설 ,건설업,0.0,1845,건설업
제이에스이엔씨(주) ,건설업,0.0,0,건설업
제이웰(주) ,건설업,0.0,5850,건설업
종근당산업(주) ,건설업,0.0,5411,건설업
주식회사 916건축디자인 ,건설업,0.0,0,건설업
중앙건설(주) ,건설업,0.0,3768,건설업
중앙건설(주) ,건설업,0.0,3120,건설업
지앤지코퍼레이션(주) ,건설업,0.0,1950,건설업
지오에스엠(주) ,건설업,0.0,4124,건설업
창희파워(주) ,건설업,0.0,0,건설업
청계원(유)농업회사법인(유) ,건설업,0.0,0,건설업
컬리넌종합건설(주) ,건설업,0.0,2340,건설업
케놀건설(주) ,건설업,0.0,4875,건설업
케이개발(주) ,건설업,0.0,2911,건설업
케이렘(주) ,건설업,0.0,4100,건설업
케이씨이(주) ,건설업,0.0,1755,건설업
케이에프에프(주) ,건설업,0.0,3413,건설업
코원건설(주) ,건설업,0.0,0,건설업
콜드웰뱅커코리아(주) ,건설업,0.0,2050,건설업
크레던스매니지먼트(주) ,건설업,0.0,0,건설업
크리엔커퍼레이션(주) ,건설업,0.0,2535,건설업
태경하우디자인(주) ,건설업,0.0,1845,건설업
태화강재산업(주) ,건설업,0.0,4934,건설업
토성공영(주) ,건설업,0.0,2438,건설업
투에이플랜건축사사무소 ,건설업,0.0,0,건설업
티아이 구조기술사사무소 ,건설업,0.0,0,건설업
티에이치베스트먼트 ,건설업,0.0,0,건설업
티엔케이(주) ,건설업,0.0,3402,건설업
파스텔씨엠(주) ,건설업,0.0,9786,건설업
파트너스자산관리(주) ,건설업,0.0,0,건설업
프렌즈(주) ,건설업,0.0,1845,건설업
프렌즈부동산공인중개사사무소 ,건설업,0.0,0,건설업
한국전기 ,건설업,0.0,1725,건설업
한서기획(주) ,건설업,0.0,2145,건설업
한웰(주) ,건설업,0.0,8459,건설업
해경 ,건설업,0.0,0,건설업
핸즈커뮤니케이션(주) ,건설업,0.0,12300,건설업
현대공인중개사사무소 ,건설업,0.0,0,건설업
홍익산업개발(주) ,건설업,0.0,0,건설업
화신(주) ,건설업,0.0,3218,건설업
해경 ,건설업,0.0,0,건설업
핸즈커뮤니케이션(주) ,건설업,0.0,12300,건설업
현대공인중개사사무소 ,건설업,0.0,0,건설업
홍익산업개발(주) ,건설업,0.0,0,건설업
화신(주) ,건설업,0.0,3218,건설업
해경 ,건설업,0.0,0,건설업
핸즈커뮤니케이션(주) ,건설업,0.0,12300,건설업
현대공인중개사사무소 ,건설업,0.0,0,건설업
홍익산업개발(주) ,건설업,0.0,0,건설업
화신(주) ,건설업,0.0,3218,건설업
