기업이름,분야,평점,연봉,2차산업군
셀로코(주) ,IT/웹/통신,2.6,3278,IT
소프트넷(주) ,IT/웹/통신,2.7,3820,IT
쉐이커미디어(주) ,IT/웹/통신,3.9,6792,IT
스윙비(주) ,IT/웹/통신,4.5,5575,IT
스퀘어네트(주) ,IT/웹/통신,3.5,4718,IT
스틸앤스틸(주) 스틸데일리 ,IT/웹/통신,2.3,3997,IT
스포츠서울미디어(주) ,IT/웹/통신,2,3024,IT
시와소프트(주) ,IT/웹/통신,2.9,2617,IT
씨앤피에스(주) ,IT/웹/통신,4,3395,IT
아들러(주) ,IT/웹/통신,4.2,4256,IT
아이엠티소프트(주) ,IT/웹/통신,1.6,2476,IT
애니라인(주) ,IT/웹/통신,3,2829,IT
애니호스트(주) ,IT/웹/통신,1.6,2572,IT
애드히어로 ,IT/웹/통신,3,2399,IT
에디켓(주) ,IT/웹/통신,4.7,3979,IT
에스엠큐브(주) ,IT/웹/통신,2.1,2555,IT
에어큐브(주) ,IT/웹/통신,2.7,3312,IT
엔아이티(주) ,IT/웹/통신,1.9,4278,IT
엠랩(주) ,IT/웹/통신,1.8,4209,IT
엠포플러스(주) ,IT/웹/통신,2.7,3625,IT
오션스(주) ,IT/웹/통신,1.7,3509,IT
옥토시스(주) ,IT/웹/통신,2.8,3347,IT
웹플러스(주) ,IT/웹/통신,2.7,3546,IT
윈컴(주) ,IT/웹/통신,2.9,4264,IT
자이온텍(주) ,IT/웹/통신,2.3,3019,IT
지아이데이타(주) ,IT/웹/통신,1.9,2332,IT
지우게임즈(주) ,IT/웹/통신,2.2,2993,IT
지피모바일(주) ,IT/웹/통신,3.5,3767,IT
카피앤패이스트(주) ,IT/웹/통신,2.6,3222,IT
캡콤엔터테인먼트코리아(주) ,IT/웹/통신,2.7,4529,IT
케이포엠(주) ,IT/웹/통신,3.3,3806,IT
코리아닷컴커뮤니케이션즈(주) ,IT/웹/통신,2.2,3121,IT
큐로보(주) ,IT/웹/통신,1.9,3150,IT
태원이노베이션 ,IT/웹/통신,2.6,2531,IT
탭조이코리아(주) ,IT/웹/통신,4.1,7286,IT
파이널데이터(주) ,IT/웹/통신,3.4,2298,IT
퍼펙트데이타시스템(주) ,IT/웹/통신,3.8,2798,IT
포인트씨엠 ,IT/웹/통신,1.6,2085,IT
피어스넷(주) ,IT/웹/통신,2.5,2249,IT
픽토소프트(주) ,IT/웹/통신,2.7,3655,IT
헬리오센(주) ,IT/웹/통신,3.6,4219,IT
(유)일루미나리안 ,IT/웹/통신,4.9,5001,IT
(주)21포스 ,IT/웹/통신,3.4,3041,IT
(주)너디스타 ,IT/웹/통신,3.3,3473,IT
(주)네스바인 ,IT/웹/통신,2.9,3376,IT
(주)넥신아이티 ,IT/웹/통신,2.9,3753,IT
(주)데이터뱅크 ,IT/웹/통신,4.2,3942,IT
(주)데이터온 ,IT/웹/통신,2.9,3291,IT
(주)데일리버튼 ,IT/웹/통신,4,4349,IT
(주)두브레인 ,IT/웹/통신,3.7,3028,IT
(주)두잇 ,IT/웹/통신,2.7,0,IT
(주)디씨아이어드벤스 ,IT/웹/통신,1.2,2580,IT
(주)디알코퍼레이션 ,IT/웹/통신,3,0,IT
(주)디엔코리아 ,IT/웹/통신,3.1,2669,IT
(주)디엘토 ,IT/웹/통신,2.7,2844,IT
(주)라온텍 ,IT/웹/통신,2.8,3185,IT
(주)레드우드케이 ,IT/웹/통신,3.8,2922,IT
(주)레이풀시스템 ,IT/웹/통신,2.8,3504,IT
(주)로아컨설팅 ,IT/웹/통신,3.4,3343,IT
(주)리버스아이티 ,IT/웹/통신,2.4,3781,IT
(주)리턴제로 ,IT/웹/통신,4.6,7042,IT
(주)리틀송뮤직 ,IT/웹/통신,2.3,3237,IT
(주)마이플레이컴퍼니 ,IT/웹/통신,4.3,0,IT
(주)메이어스 ,IT/웹/통신,3.3,3340,IT
(주)모노리스 ,IT/웹/통신,2.9,5167,IT
(주)무브먼츠 ,IT/웹/통신,3.7,3356,IT
(주)미드키스 ,IT/웹/통신,2.3,2489,IT
(주)미라클핀테크 ,IT/웹/통신,2.3,4014,IT
(주)비버웍스 ,IT/웹/통신,1.7,3327,IT
(주)비알오 ,IT/웹/통신,4.7,4261,IT
(주)비제이월드 ,IT/웹/통신,2.3,0,IT
(주)비주얼샤워 ,IT/웹/통신,3.4,2809,IT
(주)소프트트레인 ,IT/웹/통신,3.6,2499,IT
(주)쇼크 ,IT/웹/통신,2.3,2727,IT
(주)수영사랑 ,IT/웹/통신,2.7,2639,IT
(주)스탠스 ,IT/웹/통신,2.9,3174,IT
(주)스프링온워드 ,IT/웹/통신,4.7,4414,IT
(주)아이엠오 ,IT/웹/통신,3.9,3218,IT
(주)아이트럭 ,IT/웹/통신,4.6,3477,IT
(주)아이티조선 ,IT/웹/통신,2.4,3021,IT
(주)에너닷 ,IT/웹/통신,4,3078,IT
(주)에이아이스튜디오 ,IT/웹/통신,2.8,2814,IT
(주)엑스바디 ,IT/웹/통신,2.2,4399,IT
(주)오렌지스퀘어 ,IT/웹/통신,2.7,3816,IT
(주)와이오엘오 ,IT/웹/통신,4.3,3981,IT
(주)와이즈커머스 ,IT/웹/통신,3,2936,IT
(주)원삼메디 ,IT/웹/통신,2.3,2518,IT
(주)원유니버스 ,IT/웹/통신,2.9,3244,IT
(주)유씨에스시스템 ,IT/웹/통신,3.9,4157,IT
(주)이커넥트 ,IT/웹/통신,3.8,0,IT
(주)인덴트코퍼레이션 ,IT/웹/통신,3.2,0,IT
(주)임플릿 ,IT/웹/통신,2.8,2886,IT
(주)제네시스랩 ,IT/웹/통신,4.6,5063,IT
(주)조이앤비즈 ,IT/웹/통신,1.8,3754,IT
(주)지지옥션 ,IT/웹/통신,3.7,3441,IT
(주)지피에이코리아 ,IT/웹/통신,3.9,2870,IT
(주)채울 ,IT/웹/통신,2.8,2896,IT
(주)케이안컴퍼니 ,IT/웹/통신,2.4,3529,IT
(주)케이알메딕스 ,IT/웹/통신,2.7,3268,IT
(주)코레이즈 ,IT/웹/통신,4.4,3835,IT
(주)콜론디 ,IT/웹/통신,4.1,3924,IT
(주)콰라소프트 ,IT/웹/통신,2,3587,IT
(주)타임소프트 ,IT/웹/통신,2.6,3798,IT
(주)토마토체인 ,IT/웹/통신,3.4,3498,IT
(주)투핸즈게임즈 ,IT/웹/통신,3.3,5615,IT
(주)티앤엠테크 ,IT/웹/통신,1.8,3470,IT
(주)파인더스에이아이 ,IT/웹/통신,5,4771,IT
(주)팍스닥 ,IT/웹/통신,2.4,5553,IT
(주)페르소나미디어 ,IT/웹/통신,3.4,2884,IT
(주)풍자 ,IT/웹/통신,2.2,2670,IT
(주)퓨쳐위즈 ,IT/웹/통신,4.2,4839,IT
(주)플라스크 ,IT/웹/통신,4.3,0,IT
(주)피어나인 ,IT/웹/통신,1.7,5253,IT
(주)피에트 ,IT/웹/통신,2.4,4830,IT
(주)핑거포스트 ,IT/웹/통신,2.6,4366,IT
(주)한국지급결제 ,IT/웹/통신,3,3088,IT
(주)한맥정보기술 ,IT/웹/통신,2.8,3691,IT
(주)한컴아카데미 ,IT/웹/통신,1.8,4081,IT
(주)휴먼밸런스 ,IT/웹/통신,2.9,3633,IT
(주)히포케이메논 ,IT/웹/통신,2.8,3039,IT
노블시스템(주) ,IT/웹/통신,1.8,2738,IT
다올소프트(주) ,IT/웹/통신,1.7,2821,IT
다큐브(주) ,IT/웹/통신,3.6,6534,IT
더더씨앤씨(주) ,IT/웹/통신,1.9,2429,IT
더시스템스코리아 ,IT/웹/통신,2.8,2972,IT
데이터텍 ,IT/웹/통신,2.6,2298,IT
드림위즈인터넷(주) ,IT/웹/통신,2.6,4574,IT
디앤웍스(주) ,IT/웹/통신,2.1,2691,IT
로앤굿(주) ,IT/웹/통신,4.6,4555,IT
링크젠(주) ,IT/웹/통신,2.7,4878,IT
마음정보(주) ,IT/웹/통신,2.3,4021,IT
메타마이닝(주) ,IT/웹/통신,1.2,3192,IT
무브먼트케이그룹(주) ,IT/웹/통신,2.9,3802,IT
베스트바이어(주) ,IT/웹/통신,2.4,2511,IT
벤플(주) ,IT/웹/통신,2,3498,IT
보구정제주 ,IT/웹/통신,3.6,2684,IT
브라운교육(주) ,IT/웹/통신,2.2,3385,IT
비비트리(주) ,IT/웹/통신,3.6,2650,IT
비앤피이노베이션(주) ,IT/웹/통신,3.9,4010,IT
비제이네트웍스(주) ,IT/웹/통신,2.8,2298,IT
비트패킹컴퍼니(주) ,IT/웹/통신,4.2,2951,IT
상공 ,IT/웹/통신,3.7,3931,IT
세피스(주) ,IT/웹/통신,2.7,4769,IT
소프트보울(주) ,IT/웹/통신,2.3,3071,IT
시큐레터(주) ,IT/웹/통신,3.3,4517,IT
아이그로브(주) ,IT/웹/통신,2.9,3936,IT
아이오시스(주) ,IT/웹/통신,2.2,2987,IT
아이작에스엔씨(주) ,IT/웹/통신,3.3,3304,IT
애드빌소프트(주) ,IT/웹/통신,2,4319,IT
에스피테크놀러지(주) ,IT/웹/통신,2,2340,IT
에코클라우드(주) ,IT/웹/통신,1.9,2891,IT
엑티브정보통신(주) ,IT/웹/통신,2.6,2548,IT
엘시테크(주) ,IT/웹/통신,2.4,3385,IT
엠앤엘솔루션(주) ,IT/웹/통신,3.2,2393,IT
오픈나루(주) ,IT/웹/통신,3.7,3611,IT
와짱(주) ,IT/웹/통신,1.8,3110,IT
와플즈(주) ,IT/웹/통신,2.8,2763,IT
웹프라임(주) ,IT/웹/통신,2.8,2657,IT
위샤오(주) ,IT/웹/통신,2.9,2825,IT
위치스(주) ,IT/웹/통신,3.4,2689,IT
위프로 리미티드 한국지점 ,IT/웹/통신,2.9,4044,IT
유큐브(주) ,IT/웹/통신,3.1,3353,IT
유피니트(주) ,IT/웹/통신,3,3828,IT
인앱인(주) ,IT/웹/통신,2.6,1687,IT
인터세이브(주) ,IT/웹/통신,1.3,2298,IT
젤리코스터(주) ,IT/웹/통신,3.9,2298,IT
코파데이타코리아(주) ,IT/웹/통신,2.3,4203,IT
테크에이스솔루션(주) ,IT/웹/통신,3.1,3382,IT
텍투라코리아(주) ,IT/웹/통신,1.7,3959,IT
토파스여행정보(주) ,IT/웹/통신,3.2,4062,IT
팀42(주) ,IT/웹/통신,4.4,3913,IT
페퍼콘(주) ,IT/웹/통신,3.2,3400,IT
포엠크리에이티브(주) ,IT/웹/통신,3,3977,IT
폴리곤게임즈(주) ,IT/웹/통신,3.2,4032,IT
하이윌테크놀러지 ,IT/웹/통신,1.9,2617,IT
(주)그린웍스 ,IT/웹/통신,3.1,3963,IT
(주)다한정보기술 ,IT/웹/통신,3.8,3911,IT
(주)디어커스 ,IT/웹/통신,4.1,2564,IT
(주)딥서치 ,IT/웹/통신,3.1,3855,IT
(주)라온에스앤에스 ,IT/웹/통신,2.5,3105,IT
(주)라이언로켓 ,IT/웹/통신,1.9,4267,IT
(주)라인월드 ,IT/웹/통신,2.9,3080,IT
(주)렛츠정보통신 ,IT/웹/통신,2.8,6118,IT
(주)머스트핀테크 ,IT/웹/통신,3,3218,IT
(주)메라키플레이스 ,IT/웹/통신,4,4964,IT
(주)반스토리 ,IT/웹/통신,2.3,3146,IT
(주)버즈비터즈 ,IT/웹/통신,4.1,0,IT
(주)비엑스아이 ,IT/웹/통신,2.8,3157,IT
(주)빈티지랩 ,IT/웹/통신,3.6,5200,IT
(주)샤인기획 ,IT/웹/통신,2,0,IT
(주)솔비트 ,IT/웹/통신,4.1,4332,IT
(주)수호아이오 ,IT/웹/통신,4.8,7000,IT
(주)스탁키퍼 ,IT/웹/통신,3,3375,IT
(주)스티븐스 ,IT/웹/통신,1.9,5583,IT
(주)씽즈 ,IT/웹/통신,3.4,3291,IT
(주)아리아텍 ,IT/웹/통신,1.9,3010,IT
(주)아이나비모빌리티 ,IT/웹/통신,3.3,0,IT
(주)아이앤나 ,IT/웹/통신,3.9,3376,IT
(주)아이와즈 ,IT/웹/통신,3.5,3215,IT
(주)알리바애드 ,IT/웹/통신,4.3,2380,IT
(주)어니언소프트웨어 ,IT/웹/통신,3.3,4700,IT
(주)어픽스 ,IT/웹/통신,3.4,3201,IT
(주)업템포글로벌 ,IT/웹/통신,3.3,3502,IT
(주)에이블소프트 ,IT/웹/통신,2.4,2412,IT
(주)엔아이티소프트 ,IT/웹/통신,3.1,0,IT
(주)엠투아이티 ,IT/웹/통신,1.4,3209,IT
(주)예스나우 ,IT/웹/통신,4.4,2956,IT
(주)오토인 ,IT/웹/통신,3.9,0,IT
(주)와이비애드 ,IT/웹/통신,4.5,0,IT
(주)와이즈시앤에스 ,IT/웹/통신,2.4,2611,IT
(주)와이즈아이씨티 ,IT/웹/통신,2.5,2963,IT
(주)웍스메이트 ,IT/웹/통신,3,8082,IT
(주)위지온 ,IT/웹/통신,3.4,2472,IT
(주)인성아이티 ,IT/웹/통신,3.5,2725,IT
(주)일루니 ,IT/웹/통신,4.1,4206,IT
(주)자임 ,IT/웹/통신,4.6,3644,IT
(주)제니퍼소프트 ,IT/웹/통신,4.6,6014,IT
(주)지파워 ,IT/웹/통신,4.6,3643,IT
(주)커넥스 ,IT/웹/통신,4.3,0,IT
(주)커브 ,IT/웹/통신,3,4769,IT
(주)케이디아이에스 ,IT/웹/통신,1.8,2749,IT
(주)케이제이액셀 ,IT/웹/통신,1.8,2240,IT
(주)케이피모바일 ,IT/웹/통신,1,3071,IT
(주)코비스테크놀로지 ,IT/웹/통신,3.4,2883,IT
(주)콜게이트 ,IT/웹/통신,3.1,2929,IT
(주)크리마랩 ,IT/웹/통신,4.4,4782,IT
(주)클라모스 ,IT/웹/통신,4.3,3754,IT
(주)태글 ,IT/웹/통신,2.4,2449,IT
(주)태화이노베이션 ,IT/웹/통신,2.5,3780,IT
(주)테사 ,IT/웹/통신,2.9,0,IT
(주)테오아 ,IT/웹/통신,2.4,2751,IT
(주)토니스코딩 ,IT/웹/통신,4,3332,IT
(주)투비원솔루션즈 ,IT/웹/통신,2.5,3471,IT
(주)트래블월렛 ,IT/웹/통신,2.9,5397,IT
(주)트랜디랩스 ,IT/웹/통신,4.3,2497,IT
(주)트리니들 ,IT/웹/통신,4,3347,IT
(주)트리플렛 ,IT/웹/통신,2.4,3075,IT
(주)팅코 ,IT/웹/통신,4.3,0,IT
(주)파워이십일 ,IT/웹/통신,3.1,2659,IT
(주)퍼플아이오 ,IT/웹/통신,3.5,3403,IT
(주)페이크아이즈 ,IT/웹/통신,2.1,0,IT
(주)포스로직 ,IT/웹/통신,4.1,3798,IT
(주)플리팝 ,IT/웹/통신,2.9,2903,IT
(주)피노유엑스디 ,IT/웹/통신,2.6,3309,IT
(주)피맥스 ,IT/웹/통신,4.1,3897,IT
(주)피플링크 ,IT/웹/통신,2.5,3154,IT
(주)하이유로 ,IT/웹/통신,3.5,3004,IT
(주)해빗팩토리 ,IT/웹/통신,4.5,5077,IT
(주)헬로마켓 ,IT/웹/통신,3.8,3183,IT
(주)혜움랩스 ,IT/웹/통신,2.8,3644,IT
(주)히즈윌컴즈 ,IT/웹/통신,1.4,2646,IT
그린비아이티(주) ,IT/웹/통신,2.5,2749,IT
나는마리 ,IT/웹/통신,2.9,2773,IT
넥스터(주) ,IT/웹/통신,3,4980,IT
넥스프론(주) ,IT/웹/통신,3.3,3278,IT
누리빌(주) ,IT/웹/통신,3,2999,IT
뉴엔스(주) ,IT/웹/통신,3.3,2905,IT
다음핑거터치(주) ,IT/웹/통신,3,2397,IT
덴탑정보기술(주) ,IT/웹/통신,3,2669,IT
디비케이네트웍스(주) ,IT/웹/통신,2.6,3132,IT
라일락(주) ,IT/웹/통신,4,4225,IT
레이드몹(주) ,IT/웹/통신,2.3,3956,IT
로웸(주) ,IT/웹/통신,1.5,3180,IT
루먼랩(주) ,IT/웹/통신,2.6,3522,IT
리로디드스튜디오(주) ,IT/웹/통신,3.4,5541,IT
링커블(주) ,IT/웹/통신,2.1,4755,IT
마커스얼라이언스(주) ,IT/웹/통신,3.8,2900,IT
메이슨인텔리전스(주) ,IT/웹/통신,3.4,0,IT
모코플렉스(주) ,IT/웹/통신,3,3008,IT
보이스로코(주) ,IT/웹/통신,4.1,4526,IT
브런트(주) ,IT/웹/통신,3.4,3681,IT
블랙탠저린 ,IT/웹/통신,4.5,3478,IT
비에스시큐리티(주) ,IT/웹/통신,3,3077,IT
비즈에스피(주) ,IT/웹/통신,3.3,2867,IT
빈즈소프트(주) ,IT/웹/통신,2.9,2474,IT
삼현리더스(주) ,IT/웹/통신,3.1,2070,IT
소더코드 ,IT/웹/통신,3.6,2969,IT
소셜앱스(주) ,IT/웹/통신,2.8,3665,IT
스윗트래커(주) ,IT/웹/통신,4.4,3287,IT
씨엔아이에스(주) ,IT/웹/통신,2.1,3974,IT
씨유라인(주) ,IT/웹/통신,1.8,1556,IT
아론티(주) ,IT/웹/통신,2.8,1680,IT
아이덴비인터랙티브(주) ,IT/웹/통신,3,2457,IT
아이비센터(주) ,IT/웹/통신,2.4,3101,IT
아이스커뮤니케이션즈(주) ,IT/웹/통신,2.4,2340,IT
아이앤지이즈(주) ,IT/웹/통신,1.9,2298,IT
애니인포넷(주) ,IT/웹/통신,2.9,4232,IT
애니파크(주) ,IT/웹/통신,2.9,3872,IT
에브리온티브이(주) ,IT/웹/통신,3.5,4068,IT
에스씨지랩(주) ,IT/웹/통신,3.8,2754,IT
에이펙스소프트(주) ,IT/웹/통신,3.4,2986,IT
에프원소프트(주) ,IT/웹/통신,2.4,3227,IT
에프원컨설팅(주) ,IT/웹/통신,4,6120,IT
엔소울즈(주) ,IT/웹/통신,3.1,3065,IT
엔티엔테크놀로지(주) ,IT/웹/통신,3.6,4019,IT
엠게임이엔티(주) ,IT/웹/통신,2.4,2479,IT
오프너드(주) ,IT/웹/통신,4.6,0,IT
온세통신(주) ,IT/웹/통신,3.6,3906,IT
와이즈파트너(주) ,IT/웹/통신,2.4,2543,IT
용산집 ,IT/웹/통신,4.6,3112,IT
워크브레인(주) ,IT/웹/통신,3.3,3220,IT
위드마케팅(주) ,IT/웹/통신,4,2494,IT
위스캔(주) ,IT/웹/통신,1.5,2790,IT
유비씨앤에스(주) ,IT/웹/통신,2.9,2208,IT
유비클(주) ,IT/웹/통신,2.6,3013,IT
엠게임이엔티(주) ,IT/웹/통신,2.4,2479,IT
오프너드(주) ,IT/웹/통신,4.6,0,IT
온세통신(주) ,IT/웹/통신,3.6,3906,IT
와이즈파트너(주) ,IT/웹/통신,2.4,2543,IT
용산집 ,IT/웹/통신,4.6,3112,IT
워크브레인(주) ,IT/웹/통신,3.3,3220,IT
위드마케팅(주) ,IT/웹/통신,4,2494,IT
위스캔(주) ,IT/웹/통신,1.5,2790,IT
유비씨앤에스(주) ,IT/웹/통신,2.9,2208,IT
유비클(주) ,IT/웹/통신,2.6,3013,IT
유솔비넷(주) ,IT/웹/통신,2.9,3463,IT
이노젠(주) ,IT/웹/통신,2.5,3330,IT
이노코어(주) ,IT/웹/통신,3.6,2967,IT
이든코리아(주) ,IT/웹/통신,3.1,4971,IT
이라이즈(주) ,IT/웹/통신,1,3781,IT
이야소프트(주) ,IT/웹/통신,2.6,3386,IT
이온시스템(주) ,IT/웹/통신,2.9,2600,IT
익스큐브(주) ,IT/웹/통신,2.8,2855,IT
인라이브(주) ,IT/웹/통신,3,2535,IT
저스트나인(주) ,IT/웹/통신,3.9,3467,IT
중앙일보조인스랜드(주) ,IT/웹/통신,2.9,0,IT
케이티미디어허브(주) ,IT/웹/통신,3.8,5089,IT
코아인텍(주) ,IT/웹/통신,3.3,3671,IT
코액터스(주) ,IT/웹/통신,4.8,0,IT
큐비트시큐리티(주) ,IT/웹/통신,2.8,3695,IT
크리에이티브시소(주) ,IT/웹/통신,3.3,3293,IT
트라이디커뮤니케이션(주) ,IT/웹/통신,3.4,2870,IT
파워랩(주) ,IT/웹/통신,2.6,3748,IT
팜플 ,IT/웹/통신,3.6,3829,IT
팬터로그(주) ,IT/웹/통신,1.5,2766,IT
팬톰(주) ,IT/웹/통신,2.5,3437,IT
프리모리스엔젯리미티드 ,IT/웹/통신,3.5,0,IT
플레타뮤토(주) ,IT/웹/통신,1.9,3668,IT
피듀시어리테크 코리아 ,IT/웹/통신,4,0,IT
필로마인 ,IT/웹/통신,1.8,2560,IT
한국비지네스써비스(주) ,IT/웹/통신,3.3,5771,IT
한국선불카드(주) ,IT/웹/통신,4.3,4029,IT
한국시스템보증(주) ,IT/웹/통신,3.4,3368,IT
해솔정보시스템(주) ,IT/웹/통신,1.8,3035,IT
현대씨엔아이(주) ,IT/웹/통신,4.5,5425,IT
호두에이아이랩(주) ,IT/웹/통신,4.1,3301,IT
(주)가디언홀딩스 ,IT/웹/통신,2.9,0,IT
(주)게임하이 ,IT/웹/통신,3.3,3506,IT
(주)겜브릿지 ,IT/웹/통신,1.9,2671,IT
(주)그리다소프트 ,IT/웹/통신,3,0,IT
(주)기발한사람들 ,IT/웹/통신,3.9,4029,IT
(주)넥스티어 ,IT/웹/통신,1.9,2298,IT
(주)누리컨설팅 ,IT/웹/통신,3.4,3093,IT
(주)뉴로클 ,IT/웹/통신,4.6,4019,IT
(주)다산데이타 ,IT/웹/통신,3.3,3119,IT
(주)더그랩 ,IT/웹/통신,2,3055,IT
(주)더브이플래닛 ,IT/웹/통신,4.4,3852,IT
(주)더블티 ,IT/웹/통신,4,0,IT
(주)더비앤리치 ,IT/웹/통신,1.6,3229,IT
(주)데브피아 ,IT/웹/통신,2.6,2719,IT
(주)데이터유니버스 ,IT/웹/통신,3.7,3578,IT
(주)두타아이티 ,IT/웹/통신,3.1,3902,IT
(주)디렉션소프트 ,IT/웹/통신,3.3,3131,IT
(주)디비웍스 ,IT/웹/통신,2.9,3237,IT
(주)디알테크아이앤씨 ,IT/웹/통신,2.1,3338,IT
(주)디카르고 ,IT/웹/통신,4.1,0,IT
(주)딥엑스 ,IT/웹/통신,4.4,5823,IT
(주)랩오투원 ,IT/웹/통신,4.3,3834,IT
(주)레블코퍼레이션 ,IT/웹/통신,5,3064,IT
(주)루센트블록 ,IT/웹/통신,3.7,4505,IT
(주)린아레나 ,IT/웹/통신,2.4,0,IT
(주)마리하우스 ,IT/웹/통신,1.7,2450,IT
(주)모두컴퍼니 ,IT/웹/통신,2.6,3363,IT
(주)모비위드 ,IT/웹/통신,2.3,4483,IT
(주)모카커뮤니케이션즈 ,IT/웹/통신,1.4,2455,IT
(주)바이엠텍 ,IT/웹/통신,2.7,2582,IT
(주)브로나인 ,IT/웹/통신,4.3,3634,IT
(주)비제오테크 ,IT/웹/통신,4,0,IT
(주)비지피웍스 ,IT/웹/통신,2.6,0,IT
(주)비티웍스 ,IT/웹/통신,3,6674,IT
(주)사이람 ,IT/웹/통신,3.3,3764,IT
(주)상상스퀘어 ,IT/웹/통신,4.7,4416,IT
(주)서온 ,IT/웹/통신,4.4,4182,IT
(주)수호아이티 ,IT/웹/통신,1.6,3001,IT
(주)스파이스웨어 ,IT/웹/통신,1.4,3825,IT
(주)신우티엔에스 ,IT/웹/통신,3.7,2876,IT
(주)아이넥스코퍼레이션 ,IT/웹/통신,4.1,5018,IT
(주)아이디오테크 ,IT/웹/통신,1.3,3334,IT
(주)아이지아이코리아 ,IT/웹/통신,3.9,0,IT
(주)아이티앤코 ,IT/웹/통신,3.1,2760,IT
(주)아이티존 ,IT/웹/통신,2.4,2691,IT
(주)아이티코리아 ,IT/웹/통신,2.1,2184,IT
(주)알고리고 ,IT/웹/통신,2.9,4143,IT
(주)알이 ,IT/웹/통신,3.4,0,IT
(주)애기야가자 ,IT/웹/통신,3.6,2864,IT
(주)앤스시스템 ,IT/웹/통신,2.3,0,IT
(주)앤스페이스 ,IT/웹/통신,4.9,2778,IT
(주)에스에이치아이 ,IT/웹/통신,2.9,3565,IT
(주)에이비에이치 ,IT/웹/통신,2.6,3093,IT
(주)에이아이썸 ,IT/웹/통신,3.9,4357,IT
(주)에이치투인터렉티브 ,IT/웹/통신,3.3,2803,IT
(주)열정팩토리 ,IT/웹/통신,3.6,2730,IT
(주)오르페오사운드웍스 ,IT/웹/통신,3.9,6805,IT
(주)오퍼스엠 ,IT/웹/통신,2.6,3570,IT
(주)와이즈덴 ,IT/웹/통신,1.3,3259,IT
(주)원스글로벌 ,IT/웹/통신,1.9,2806,IT
(주)위즈페이스 ,IT/웹/통신,4,3154,IT
(주)유디엔에스 ,IT/웹/통신,4.6,5374,IT
(주)유커넥션 ,IT/웹/통신,2.7,2190,IT
(주)이노웨이브글로벌 ,IT/웹/통신,2.9,3434,IT
(주)이벤터스 ,IT/웹/통신,4.6,3506,IT
(주)이앤시스 ,IT/웹/통신,2.7,2872,IT
(주)이지스아이티 ,IT/웹/통신,4.7,2952,IT
(주)인에이블다온소프트 ,IT/웹/통신,3.1,3028,IT
(주)인포유앤컴퍼니 ,IT/웹/통신,3.7,0,IT
(주)지미션 ,IT/웹/통신,2.6,3385,IT
(주)캐논크래커 ,IT/웹/통신,3.4,0,IT
(주)캐드임팩트 ,IT/웹/통신,3,3189,IT
(주)컴퍼니위 ,IT/웹/통신,4.7,4904,IT
(주)케이디엑스한국데이터거래소 ,IT/웹/통신,2.4,3050,IT
(주)케이아이비 ,IT/웹/통신,2.9,2571,IT
(주)코노랩스 ,IT/웹/통신,4.1,0,IT
(주)코소시스코리아 ,IT/웹/통신,2.7,2625,IT
(주)큐라에스 ,IT/웹/통신,4,0,IT
(주)크로스앵글 ,IT/웹/통신,2.7,5836,IT
(주)크립토랩 ,IT/웹/통신,3.7,0,IT
(주)크립티드 ,IT/웹/통신,4.3,4689,IT
(주)클러스터지원그룹 ,IT/웹/통신,3.1,3640,IT
(주)킨사이트 ,IT/웹/통신,2.7,3608,IT
(주)탑보이 ,IT/웹/통신,2.1,3965,IT
(주)투게더아트 ,IT/웹/통신,3.3,2713,IT
(주)투디씨 ,IT/웹/통신,4,4001,IT
(주)티모넷코리아 ,IT/웹/통신,3.7,3423,IT
(주)티앤케이팩토리 ,IT/웹/통신,3.1,4708,IT
(주)플로소프트 ,IT/웹/통신,1.7,2640,IT
(주)플필 ,IT/웹/통신,5,0,IT
(주)피프틴에이치 ,IT/웹/통신,4.7,4187,IT
(주)피플아이 ,IT/웹/통신,4.1,4474,IT
(주)헤세드릿지 ,IT/웹/통신,3.9,0,IT
(주)헬스앤메디슨 ,IT/웹/통신,2.1,4017,IT
(주)휴먼피봇 ,IT/웹/통신,4.4,2726,IT
굿소프트웨어랩 ,IT/웹/통신,3.3,3413,IT
그로잉세일즈(주) ,IT/웹/통신,3.9,0,IT
네오액트(주) ,IT/웹/통신,4.1,3982,IT
넥스모션(주) ,IT/웹/통신,2.7,3116,IT
다겸(주) ,IT/웹/통신,4.6,3025,IT
다다소프트(주) ,IT/웹/통신,2.9,3047,IT
다원컴퓨팅(주) ,IT/웹/통신,3.9,0,IT
더아이원(주) ,IT/웹/통신,1.3,2300,IT
더원컨설팅(주) ,IT/웹/통신,3.1,2499,IT
데이터웨이브(주) ,IT/웹/통신,3.6,5486,IT
드림인프라(주) ,IT/웹/통신,2.1,3688,IT
디지텍코리아(주) ,IT/웹/통신,2.3,3252,IT
라이징게임즈(주) ,IT/웹/통신,1.6,4191,IT
런치팩(주) ,IT/웹/통신,2.6,2775,IT
먼데이코리아(주) ,IT/웹/통신,2.1,3520,IT
멜로우네이쳐 ,IT/웹/통신,3.9,3759,IT
모모(주) ,IT/웹/통신,2.3,3475,IT
미래아이엔텍(주) ,IT/웹/통신,2,2963,IT
미륭에이스(주) ,IT/웹/통신,2.6,3380,IT
박스게임즈(주) ,IT/웹/통신,1.9,3269,IT
버즈피아(주) ,IT/웹/통신,3.1,3050,IT
버츄얼스톰(주) ,IT/웹/통신,2.7,2580,IT
