기업이름,분야,평점,연봉,2차산업군
(주)디에스이엔티 ,제조/화학,2,3649,기계/설비/자동차
(주)비티엑스 ,제조/화학,2.7,3989,기계/설비/자동차
(주)생명과기술 ,제조/화학,2.3,3240,기계/설비/자동차
(주)셈페르엠 ,제조/화학,2.8,2781,기계/설비/자동차
(주)씨제이케이 ,제조/화학,3.6,4207,기계/설비/자동차
(주)오성기공 ,제조/화학,2.3,3810,기계/설비/자동차
(주)이노디스 ,제조/화학,2.3,3433,기계/설비/자동차
(주)휘일 ,제조/화학,2.4,3620,기계/설비/자동차
루보(주) ,제조/화학,3.3,3500,기계/설비/자동차
삼우중공업(주) ,제조/화학,3.3,3253,기계/설비/자동차
세호로보트(주) ,제조/화학,2.7,3482,기계/설비/자동차
세화하이테크 ,제조/화학,1.6,3159,기계/설비/자동차
에스비엠(주) ,제조/화학,2.3,4488,기계/설비/자동차
에스아이티(주) ,제조/화학,2.8,3320,기계/설비/자동차
에이에스티(주) ,제조/화학,1.8,4287,기계/설비/자동차
우경MIT ,제조/화학,2.8,3698,기계/설비/자동차
웰코리아(주) ,제조/화학,2,2796,기계/설비/자동차
태창공업(주) ,제조/화학,1.6,3441,기계/설비/자동차
한도(주) ,제조/화학,2.9,3324,기계/설비/자동차
한진엘리베이터(주) ,제조/화학,1.6,2350,기계/설비/자동차
한텍 ,제조/화학,3,4197,기계/설비/자동차
(주)동우정공 ,제조/화학,1.2,2750,기계/설비/자동차
(주)마스터 ,제조/화학,3.7,3092,기계/설비/자동차
(주)부민더블유엔피 ,제조/화학,2.9,2846,기계/설비/자동차
(주)새해성 ,제조/화학,2.5,3395,기계/설비/자동차
(주)수도프리미엄엔지니어링 ,제조/화학,3.5,3760,기계/설비/자동차
(주)신영유니크 ,제조/화학,3.1,3122,기계/설비/자동차
(주)아띠베뷰티 ,제조/화학,2.5,3538,기계/설비/자동차
(주)엠에이케이 ,제조/화학,2.5,3815,기계/설비/자동차
(주)전성 ,제조/화학,2.5,2878,기계/설비/자동차
(주)케이에스브이 ,제조/화학,2.4,2830,기계/설비/자동차
(주)탑아이엔디 ,제조/화학,2.9,3169,기계/설비/자동차
서울기계공업(주) ,제조/화학,2.5,3645,기계/설비/자동차
서한엔티엔베어링(주) ,제조/화학,2.7,4630,기계/설비/자동차
에이치엠이(주) ,제조/화학,2,3075,기계/설비/자동차
엠에이치기술개발(주) ,제조/화학,2.5,3119,기계/설비/자동차
우일정밀공업(주) ,제조/화학,2.2,3282,기계/설비/자동차
중앙플랜트(주) ,제조/화학,2.1,3302,기계/설비/자동차
첨단정공(주) ,제조/화학,2.2,3107,기계/설비/자동차
탑금속(주) ,제조/화학,2.6,3069,기계/설비/자동차
태화인더스트리(주) ,제조/화학,3.3,4049,기계/설비/자동차
트로이(주) ,제조/화학,3,2501,기계/설비/자동차
팬코리아중공업(주) ,제조/화학,3.1,3136,기계/설비/자동차
한국쓰리엠보건안전(유) ,제조/화학,3.5,7865,기계/설비/자동차
헤스본(주) ,제조/화학,2.7,3269,기계/설비/자동차
(주)거승 ,제조/화학,3.2,3667,기계/설비/자동차
(주)선영시스텍 ,제조/화학,1.8,3524,기계/설비/자동차
(주)에코크레이션 ,제조/화학,2.1,3979,기계/설비/자동차
(주)엠에스제이 ,제조/화학,2.2,3766,기계/설비/자동차
(주)윈테크 ,제조/화학,2.9,3655,기계/설비/자동차
(주)인피니트랜스알파 ,제조/화학,2.3,3787,기계/설비/자동차
(주)일루미네이드 ,제조/화학,3.4,3875,기계/설비/자동차
(주)한승테크노 ,제조/화학,3.1,0,기계/설비/자동차
(주)현준에프에이 ,제조/화학,1.4,2821,기계/설비/자동차
건강한사람들(주) ,제조/화학,2.8,3493,기계/설비/자동차
국제종합기계 ,제조/화학,2.8,4300,기계/설비/자동차
대명이엔지(주) ,제조/화학,2.7,3665,기계/설비/자동차
대양롤랜트(주) ,제조/화학,2.8,2658,기계/설비/자동차
신형에프에이(주) ,제조/화학,3.2,3205,기계/설비/자동차
씨스코(주) ,제조/화학,2.4,4960,기계/설비/자동차
엔디케이테크(주) ,제조/화학,2.4,2823,기계/설비/자동차
엔브이에이치오버헤드시스템(주) ,제조/화학,2.1,4443,기계/설비/자동차
엔엘테크(주) ,제조/화학,1.8,3117,기계/설비/자동차
엠케이아이(주) ,제조/화학,3.5,2387,기계/설비/자동차
참테크 ,제조/화학,2.4,3133,기계/설비/자동차
창성정밀(주) ,제조/화학,2.2,3000,기계/설비/자동차
케이아이씨(주) ,제조/화학,2.9,3109,기계/설비/자동차
크린피아(주) ,제조/화학,2,3074,기계/설비/자동차
토마린(주) ,제조/화학,1.5,2369,기계/설비/자동차
하나기술 ,제조/화학,2.1,3255,기계/설비/자동차
한국케이지(주) ,제조/화학,2.4,2970,기계/설비/자동차
현대와코텍(주) ,제조/화학,1.9,2953,기계/설비/자동차
흥진정공(주) ,제조/화학,1.7,3760,기계/설비/자동차
(주)디에스아이 ,제조/화학,2,3527,기계/설비/자동차
(주)디오에프연구소 ,제조/화학,4.1,5442,기계/설비/자동차
(주)메드닉스 ,제조/화학,2.7,3590,기계/설비/자동차
(주)애드테크 ,제조/화학,2.4,2998,기계/설비/자동차
(주)에스제이 ,제조/화학,2.7,3123,기계/설비/자동차
(주)영진엘리베이터 ,제조/화학,1.1,0,기계/설비/자동차
(주)오토크로바 ,제조/화학,2.2,3015,기계/설비/자동차
광일기공(주) ,제조/화학,2.9,3150,기계/설비/자동차
동하기업(주) ,제조/화학,1.8,2604,기계/설비/자동차
레드원테크놀러지(주) ,제조/화학,2,2392,기계/설비/자동차
밸크리텍(주) ,제조/화학,2.3,2298,기계/설비/자동차
밸프(주) ,제조/화학,1.4,3159,기계/설비/자동차
센시리온오토모티브솔루션즈코리아(주) ,제조/화학,2.3,5008,기계/설비/자동차
신대림정밀공업(주) ,제조/화학,2.3,3102,기계/설비/자동차
알이디티(주) ,제조/화학,3.9,2584,기계/설비/자동차
에스엠중공업(주) 제조부문 ,제조/화학,1,0,기계/설비/자동차
에이티에스엔지니어링(주) ,제조/화학,1.4,3469,기계/설비/자동차
이레엔지니어링 ,제조/화학,4.2,4339,기계/설비/자동차
조아스전자(주) ,제조/화학,2.4,2165,기계/설비/자동차
지오엠씨(주) ,제조/화학,1.6,3473,기계/설비/자동차
파랑(주) ,제조/화학,2.9,2720,기계/설비/자동차
프라임(주) ,제조/화학,2,2394,기계/설비/자동차
훼브레트랜스포트코리아(유) ,제조/화학,2.4,5340,기계/설비/자동차
(주)다림써지넷 ,제조/화학,2.9,3333,기계/설비/자동차
(주)로봇밸리 ,제조/화학,1.6,2791,기계/설비/자동차
(주)에임스 ,제조/화학,3.5,4812,기계/설비/자동차
(주)엔아이티코리아 ,제조/화학,4,2685,기계/설비/자동차
(주)제이콥아이앤시 ,제조/화학,2.4,3107,기계/설비/자동차
(주)청송산업기계 ,제조/화학,2.1,2742,기계/설비/자동차
(주)코썸사이언스 ,제조/화학,1.5,2705,기계/설비/자동차
(주)킴스인더스트리 ,제조/화학,2.9,2994,기계/설비/자동차
(주)타셋 ,제조/화학,4.1,3434,기계/설비/자동차
(주)프로센 ,제조/화학,1.6,3636,기계/설비/자동차
광성정밀(주) ,제조/화학,1.1,2648,기계/설비/자동차
다이이치코리아(주) ,제조/화학,2.9,3121,기계/설비/자동차
대동전장(주) ,제조/화학,2.5,2999,기계/설비/자동차
동우밸브콘트롤(주) ,제조/화학,2.3,3409,기계/설비/자동차
두산디에스티(주) ,제조/화학,3.4,5307,기계/설비/자동차
리한도어(주) ,제조/화학,2.8,4980,기계/설비/자동차
삼송캐스터(주) ,제조/화학,2.9,3253,기계/설비/자동차
세환엠에스(주) ,제조/화학,2.4,2271,기계/설비/자동차
시스템디엔디(주) ,제조/화학,2,2298,기계/설비/자동차
신광피엔텍(주) ,제조/화학,2.5,2758,기계/설비/자동차
신성테크닉스(주) ,제조/화학,2.3,3011,기계/설비/자동차
엑시언(주) ,제조/화학,2.4,2780,기계/설비/자동차
예일산업(주) ,제조/화학,2.5,3039,기계/설비/자동차
우리시스템 ,제조/화학,1.8,2298,기계/설비/자동차
유한정밀(주) ,제조/화학,2.3,4139,기계/설비/자동차
일림나노텍(주) ,제조/화학,2.1,2900,기계/설비/자동차
케이알텍 ,제조/화학,2.3,2543,기계/설비/자동차
코스메디슨 ,제조/화학,3,2592,기계/설비/자동차
쿠키혼(주) ,제조/화학,3.4,4836,기계/설비/자동차
프러스상사(주) ,제조/화학,3.1,2978,기계/설비/자동차
한국보쉬디젤(유) ,제조/화학,3.9,5000,기계/설비/자동차
한국에어로(주) ,제조/화학,2.6,3587,기계/설비/자동차
(주)디엔텍 ,제조/화학,2.4,3195,기계/설비/자동차
(주)사운드캠코리아 ,제조/화학,3.1,4688,기계/설비/자동차
(주)성주 엠.아이 ,제조/화학,2.4,2595,기계/설비/자동차
(주)신우프론티어 ,제조/화학,3.9,2492,기계/설비/자동차
(주)안마이크론시스템 ,제조/화학,3.3,3202,기계/설비/자동차
(주)알지티 ,제조/화학,2.6,4064,기계/설비/자동차
(주)앤트 ,제조/화학,1,2858,기계/설비/자동차
(주)오앤케이테크 ,제조/화학,2,3734,기계/설비/자동차
(주)이노스 ,제조/화학,2.4,2761,기계/설비/자동차
(주)티엔디 ,제조/화학,2.9,4668,기계/설비/자동차
(주)화인트로 ,제조/화학,2.4,3860,기계/설비/자동차
광성지엠(주) ,제조/화학,2.7,2919,기계/설비/자동차
다봉산업(주) ,제조/화학,2.1,2564,기계/설비/자동차
디메드 ,제조/화학,1.1,3266,기계/설비/자동차
머신나노텍(주) ,제조/화학,1.4,2358,기계/설비/자동차
메디퓨처(주) ,제조/화학,2.7,2825,기계/설비/자동차
시너스(주) ,제조/화학,3.6,5041,기계/설비/자동차
신일인텍(주) ,제조/화학,3.3,4586,기계/설비/자동차
신일정밀 ,제조/화학,2.6,3029,기계/설비/자동차
아크로워터테크(주) ,제조/화학,3.6,2801,기계/설비/자동차
유니스타(주) ,제조/화학,2.9,2298,기계/설비/자동차
지에스(주) ,제조/화학,3.4,9667,기계/설비/자동차
케이디에스(주) ,제조/화학,1.6,2624,기계/설비/자동차
케이피엘밸브공업(주) ,제조/화학,2.3,2854,기계/설비/자동차
포톤(주) ,제조/화학,1.7,4852,기계/설비/자동차
하이퍼테크(주) ,제조/화학,2.4,3123,기계/설비/자동차
한돌펌프(주) ,제조/화학,3.7,2808,기계/설비/자동차
(주)그린테크놀로지 ,제조/화학,2.3,0,기계/설비/자동차
(주)두성특장차 ,제조/화학,2.3,4432,기계/설비/자동차
(주)베스텍 ,제조/화학,2,3173,기계/설비/자동차
(주)삼영티엠 ,제조/화학,1.8,3339,기계/설비/자동차
(주)삼원기연 ,제조/화학,2.7,2446,기계/설비/자동차
(주)에이알티플러스 ,제조/화학,3.7,0,기계/설비/자동차
(주)케이엔텍 ,제조/화학,2.3,4113,기계/설비/자동차
(주)테크니컬코리아 ,제조/화학,3,3364,기계/설비/자동차
(주)화인인터코리아 ,제조/화학,2,2447,기계/설비/자동차
가람환경기술(주) ,제조/화학,2.5,2631,기계/설비/자동차
광동하이텍(주) ,제조/화학,2.7,3058,기계/설비/자동차
금강씨엔텍(주) ,제조/화학,1.5,2298,기계/설비/자동차
대정고분자산업(주) ,제조/화학,2.2,4508,기계/설비/자동차
돈흥실업(주) ,제조/화학,3.2,4804,기계/설비/자동차
라인호(주) ,제조/화학,2.5,4378,기계/설비/자동차
비앤이테크(주) ,제조/화학,3.2,2982,기계/설비/자동차
송화엔지니어링(주) ,제조/화학,2.7,4218,기계/설비/자동차
슐저코리아(주) ,제조/화학,2.2,4720,기계/설비/자동차
스마트사운드(주) ,제조/화학,3.2,4905,기계/설비/자동차
쓰리디플러스(주) ,제조/화학,2.7,3560,기계/설비/자동차
영화목금형씨스템(주) ,제조/화학,2.8,2899,기계/설비/자동차
유티스(주) ,제조/화학,2.8,1976,기계/설비/자동차
이티엠 ,제조/화학,3,2885,기계/설비/자동차
창의메디칼(주) ,제조/화학,2.2,3491,기계/설비/자동차
티에프텍(주) ,제조/화학,2.2,2472,기계/설비/자동차
티지오(주) ,제조/화학,2.2,3028,기계/설비/자동차
피에스아이 ,제조/화학,2.2,2447,기계/설비/자동차
하베코리아(주) ,제조/화학,3.5,3278,기계/설비/자동차
한국정밀 ,제조/화학,2.7,3300,기계/설비/자동차
(주)도울이엔지 ,제조/화학,1.8,3058,기계/설비/자동차
(주)람트 ,제조/화학,3,2589,기계/설비/자동차
(주)에이텍오토 ,제조/화학,3.4,0,기계/설비/자동차
(주)용진터보 ,제조/화학,3.4,5077,기계/설비/자동차
(주)이엠코 ,제조/화학,3.4,3458,기계/설비/자동차
(주)코모텍 ,제조/화학,2.8,3241,기계/설비/자동차
(주)퓨리움 ,제조/화학,1.4,3466,기계/설비/자동차
다이나모테크(주) ,제조/화학,1.4,3215,기계/설비/자동차
대일정공(주) ,제조/화학,1.6,3856,기계/설비/자동차
동성이엔지(주) ,제조/화학,3.2,2485,기계/설비/자동차
민스타(주) ,제조/화학,2,2919,기계/설비/자동차
바이텔(주) ,제조/화학,1.2,5176,기계/설비/자동차
새한테크 ,제조/화학,3.6,3891,기계/설비/자동차
석화디자인(주) ,제조/화학,3,3046,기계/설비/자동차
스미토모에스에치아이싸이크로드라이브코리아(주) ,제조/화학,2,2757,기계/설비/자동차
에스엔씨(주) ,제조/화학,2.2,2707,기계/설비/자동차
엠티코리아(주) ,제조/화학,3,3043,기계/설비/자동차
이씨아이(주) ,제조/화학,2.2,0,기계/설비/자동차
한미산업(주) ,제조/화학,2.4,2853,기계/설비/자동차
한화테크엠(주) ,제조/화학,2.8,4523,기계/설비/자동차
현대에스엔에스(주) ,제조/화학,2.4,2422,기계/설비/자동차
(주)건축과환경 ,제조/화학,2,0,기계/설비/자동차
(주)디파이 ,제조/화학,5,0,기계/설비/자동차
(주)마이브 ,제조/화학,2.3,0,기계/설비/자동차
(주)삼원진공 ,제조/화학,1.3,4157,기계/설비/자동차
(주)삼원팩 ,제조/화학,2.3,2829,기계/설비/자동차
(주)세원하이텍 ,제조/화학,2,2908,기계/설비/자동차
(주)센도리 ,제조/화학,3.5,3062,기계/설비/자동차
(주)신원씨케이모터스 ,제조/화학,2.3,2645,기계/설비/자동차
(주)아진산업 ,제조/화학,2.3,4835,기계/설비/자동차
(주)에스텍 ,제조/화학,2.5,4037,기계/설비/자동차
(주)에프원텍 ,제조/화학,3.3,3018,기계/설비/자동차
(주)원재엔지니어링 ,제조/화학,1,2843,기계/설비/자동차
(주)주원이앤에스 ,제조/화학,3,6825,기계/설비/자동차
(주)한밭중공업 ,제조/화학,2.8,0,기계/설비/자동차
가스파워(주) ,제조/화학,4.3,4250,기계/설비/자동차
고려정밀공업(주) ,제조/화학,3.3,4160,기계/설비/자동차
공성(주) ,제조/화학,4.3,2730,기계/설비/자동차
금하기계 ,제조/화학,3.5,2925,기계/설비/자동차
단디메카 ,제조/화학,4.8,3870,기계/설비/자동차
대경전자기업(주) ,제조/화학,2,2333,기계/설비/자동차
대성정기(주) ,제조/화학,2.8,3688,기계/설비/자동차
덴소풍성(주) ,제조/화학,2.8,3473,기계/설비/자동차
도어텍(주) ,제조/화학,1.5,3738,기계/설비/자동차
동부(주) ,제조/화학,3.3,2581,기계/설비/자동차
동산밸브 ,제조/화학,1.8,3043,기계/설비/자동차
디엔에스(주) ,제조/화학,1.8,2494,기계/설비/자동차
맥산(주) ,제조/화학,3,3308,기계/설비/자동차
모든넷(주) ,제조/화학,1.8,1667,기계/설비/자동차
뱅크정밀 ,제조/화학,3.3,1845,기계/설비/자동차
산웅엔지니어링(주) ,제조/화학,2.5,3588,기계/설비/자동차
상오정밀(주) ,제조/화학,1.8,2779,기계/설비/자동차
상진정밀(주) ,제조/화학,3,3426,기계/설비/자동차
서천산업(주) ,제조/화학,2.5,2587,기계/설비/자동차
세대산전(주) ,제조/화학,1.5,3318,기계/설비/자동차
씨에이엔지니어링(주) ,제조/화학,3.5,4480,기계/설비/자동차
씨케이피풍공학연구소(주) ,제조/화학,1.8,0,기계/설비/자동차
아강테크(주) ,제조/화학,1.5,2953,기계/설비/자동차
안켐(주) ,제조/화학,3.8,3129,기계/설비/자동차
에스에이치비(주) ,제조/화학,2.5,5851,기계/설비/자동차
에스엠지(주) ,제조/화학,2.5,0,기계/설비/자동차
에이스(주) ,제조/화학,3,3940,기계/설비/자동차
엠씨엠(주) ,제조/화학,2,3879,기계/설비/자동차
엠티씨 ,제조/화학,2,1845,기계/설비/자동차
영다이케스팅(주) ,제조/화학,2,3012,기계/설비/자동차
월성(주) ,제조/화학,1.5,3044,기계/설비/자동차
유도실업(주) ,제조/화학,3.5,3553,기계/설비/자동차
유텍시스템(주) ,제조/화학,1.5,2962,기계/설비/자동차
이원엠(주) ,제조/화학,3.5,3376,기계/설비/자동차
인터메드(주) ,제조/화학,3.8,3075,기계/설비/자동차
제논(주) ,제조/화학,2,3020,기계/설비/자동차
캔두무역 ,제조/화학,1.3,3804,기계/설비/자동차
클리어뷰헬스케어(주) ,제조/화학,3.5,3082,기계/설비/자동차
팔핑거드레겐코리아 ,제조/화학,2.8,3970,기계/설비/자동차
피앤에스미캐닉스(주) ,제조/화학,3.8,4314,기계/설비/자동차
한양개발(주) ,제조/화학,1.8,4888,기계/설비/자동차
한일내장(주) ,제조/화학,2.5,3581,기계/설비/자동차
현일테크 ,제조/화학,2.3,2628,기계/설비/자동차
(주)가린시스템 ,제조/화학,4.7,0,기계/설비/자동차
(주)고송이엔지 ,제조/화학,3,0,기계/설비/자동차
(주)동서기공 ,제조/화학,3.3,3533,기계/설비/자동차
(주)디와이비 ,제조/화학,2.3,0,기계/설비/자동차
(주)매크로머신 ,제조/화학,2.7,4228,기계/설비/자동차
(주)삼양에이치티 ,제조/화학,1,2432,기계/설비/자동차
(주)삼원기계 ,제조/화학,2,3567,기계/설비/자동차
(주)선진인더스트리 ,제조/화학,1.7,2768,기계/설비/자동차
(주)신성 ,제조/화학,2.7,3293,기계/설비/자동차
(주)에이스터보 ,제조/화학,3.3,2942,기계/설비/자동차
(주)엠넥스 ,제조/화학,2,4296,기계/설비/자동차
(주)유니온공조이엔지 ,제조/화학,1.3,1845,기계/설비/자동차
(주)지메디언스 ,제조/화학,3.3,2571,기계/설비/자동차
(주)지엠에스 ,제조/화학,2.3,4391,기계/설비/자동차
(주)케이산업 ,제조/화학,2.7,3380,기계/설비/자동차
(주)코레드 ,제조/화학,3,3045,기계/설비/자동차
(주)픽셀 ,제조/화학,3.7,0,기계/설비/자동차
(주)한야 ,제조/화학,3.3,3663,기계/설비/자동차
(주)현우산업 ,제조/화학,2.7,3453,기계/설비/자동차
Hyundai Motor Deutschland GmbH ,제조/화학,3.7,5288,기계/설비/자동차
거남(주) ,제조/화학,2,2428,기계/설비/자동차
구일공조(주) ,제조/화학,2.7,2883,기계/설비/자동차
내쇼날시스템(주) ,제조/화학,4.7,3566,기계/설비/자동차
대신기공 ,제조/화학,2.7,2256,기계/설비/자동차
더웨일(주) ,제조/화학,2.7,2815,기계/설비/자동차
덕산공조기계(주) ,제조/화학,3,4117,기계/설비/자동차
동화정공(주) ,제조/화학,2.3,2240,기계/설비/자동차
로보테크(주) ,제조/화학,3,3545,기계/설비/자동차
명진테크 ,제조/화학,3,2865,기계/설비/자동차
보그워너베루시스템즈코리아(주) ,제조/화학,3.7,4100,기계/설비/자동차
비디코리아(주) ,제조/화학,3.7,2842,기계/설비/자동차
삼우tcs(주) ,제조/화학,3.7,4196,기계/설비/자동차
상우테크(주) ,제조/화학,3.3,3575,기계/설비/자동차
세광공업(주) ,제조/화학,2.7,3107,기계/설비/자동차
시뮬라인(주) ,제조/화학,3.3,4366,기계/설비/자동차
신우전기제조(주) ,제조/화학,1.3,3733,기계/설비/자동차
씨앤아이 ,제조/화학,3.7,2108,기계/설비/자동차
아트리아(주) ,제조/화학,3.3,3824,기계/설비/자동차
에스케이컨티넨탈이모션코리아(주) ,제조/화학,1.7,6600,기계/설비/자동차
에이치엔티 ,제조/화학,3.3,4673,기계/설비/자동차
에이티엠코리아(주) ,제조/화학,3.7,2591,기계/설비/자동차
에이피엠테크놀러지스(주) ,제조/화학,2,4589,기계/설비/자동차
엠브라운이너트가스시스템즈코리아(유) ,제조/화학,4,3744,기계/설비/자동차
오리엔트(주) ,제조/화학,2.3,2589,기계/설비/자동차
오알에스코리아(유) ,제조/화학,3,3463,기계/설비/자동차
웰이앤씨(주) ,제조/화학,2,2772,기계/설비/자동차
제이앤비 ,제조/화학,2.7,1845,기계/설비/자동차
케이씨생명과학(주) ,제조/화학,1.7,3141,기계/설비/자동차
케이티아이엔씨(주) ,제조/화학,3,3332,기계/설비/자동차
코어벨(주) ,제조/화학,2.3,2799,기계/설비/자동차
퓨처시스템(주) ,제조/화학,3.7,2738,기계/설비/자동차
플로우콘트롤(주) ,제조/화학,3,0,기계/설비/자동차
피케이이앤씨(주) ,제조/화학,4,3090,기계/설비/자동차
화천기계공업(주) ,제조/화학,3.3,5428,기계/설비/자동차
(주)로아스 ,제조/화학,3,0,기계/설비/자동차
(주)세운아이엔티 ,제조/화학,2.5,3958,기계/설비/자동차
(주)심팩 ,제조/화학,1,0,기계/설비/자동차
(주)씨엔에스디지텍 ,제조/화학,4.5,3217,기계/설비/자동차
(주)아디포랩스 ,제조/화학,2.5,2801,기계/설비/자동차
(주)우리이엠아이 ,제조/화학,2.5,4062,기계/설비/자동차
(주)우영실업 ,제조/화학,1,0,기계/설비/자동차
(주)유니테크쓰리디피 ,제조/화학,4,0,기계/설비/자동차
(주)정테크 ,제조/화학,4,2555,기계/설비/자동차
(주)지지엠 ,제조/화학,1,3494,기계/설비/자동차
(주)청우 ,제조/화학,3.5,4228,기계/설비/자동차
(주)플렉시고 ,제조/화학,3.5,4356,기계/설비/자동차
경인기술(주) ,제조/화학,1,3651,기계/설비/자동차
고려디지웍스(주) ,제조/화학,2,3418,기계/설비/자동차
그린이엔지(주) ,제조/화학,3,3075,기계/설비/자동차
누마스타세척기(주) ,제조/화학,1.5,2298,기계/설비/자동차
뉴파워(주) ,제조/화학,3,3380,기계/설비/자동차
더블류에프에이(주) ,제조/화학,4.5,2438,기계/설비/자동차
두손산업(주) ,제조/화학,3.5,3542,기계/설비/자동차
드리미(주) ,제조/화학,3,1575,기계/설비/자동차
릴테크(주) ,제조/화학,2.5,2628,기계/설비/자동차
매직라이프코리아(주) ,제조/화학,3,2921,기계/설비/자동차
메탈쓰리디(주) ,제조/화학,2,0,기계/설비/자동차
명진정밀 ,제조/화학,2.5,1755,기계/설비/자동차
모트레인(주) ,제조/화학,3,4288,기계/설비/자동차
미시간기술(주) ,제조/화학,3,0,기계/설비/자동차
범양냉방산업(주) ,제조/화학,2,2730,기계/설비/자동차
보다엔시스(주) ,제조/화학,2.5,4680,기계/설비/자동차
비전드라이브(주) ,제조/화학,3,4038,기계/설비/자동차
비투와이(주) ,제조/화학,2.5,2303,기계/설비/자동차
사회복지법인무궁화동산 ,제조/화학,2,0,기계/설비/자동차
새솔테크(주) ,제조/화학,3.5,2805,기계/설비/자동차
선바이오투(주) ,제조/화학,4,2295,기계/설비/자동차
세영테크(주) ,제조/화학,3.5,2883,기계/설비/자동차
신스타프리젠츠(주) ,제조/화학,2.5,0,기계/설비/자동차
씨케이그루브(주) ,제조/화학,1.5,2340,기계/설비/자동차
에스케이티(주) ,제조/화학,2,0,기계/설비/자동차
에어솔(주) ,제조/화학,3.5,0,기계/설비/자동차
에이티(주) ,제조/화학,3.5,5450,기계/설비/자동차
에코인토트(주) ,제조/화학,2,2734,기계/설비/자동차
에프티에스코리아(주) ,제조/화학,2,2975,기계/설비/자동차
엘텍솔루션(주) ,제조/화학,2,3534,기계/설비/자동차
엠디메드 ,제조/화학,4.5,0,기계/설비/자동차
유일테크 ,제조/화학,2,2340,기계/설비/자동차
이에스텍(주) ,제조/화학,1,3013,기계/설비/자동차
인우테크(주) ,제조/화학,2.5,2412,기계/설비/자동차
인폼(주) ,제조/화학,2.5,4207,기계/설비/자동차
제이에스프리시젼(주) ,제조/화학,4,4114,기계/설비/자동차
제이콥스(주) ,제조/화학,3.5,3527,기계/설비/자동차
지이씨(주) ,제조/화학,1,0,기계/설비/자동차
진테크(주) ,제조/화학,3,2874,기계/설비/자동차
창안(주) ,제조/화학,2.5,3897,기계/설비/자동차
케이제이(주) ,제조/화학,1,3075,기계/설비/자동차
코디박(주) ,제조/화학,2.5,3745,기계/설비/자동차
태진다이텍(주) ,제조/화학,1.5,3160,기계/설비/자동차
티씨에스(주) ,제조/화학,1,3515,기계/설비/자동차
프로텍코리아(주) ,제조/화학,3,3350,기계/설비/자동차
하이원전자(주) ,제조/화학,3,2076,기계/설비/자동차
한국씨엘티(주) ,제조/화학,1.5,3925,기계/설비/자동차
한국포세이돈 ,제조/화학,1,0,기계/설비/자동차
혜성(주) ,제조/화학,1.5,3691,기계/설비/자동차
호산테크(주) ,제조/화학,4,4727,기계/설비/자동차
효성산업 ,제조/화학,3.5,0,기계/설비/자동차
휴비오(주) ,제조/화학,2.5,3062,기계/설비/자동차
(주)넥스트테크놀러지 ,제조/화학,1,2995,기계/설비/자동차
(주)뉴라텍 ,제조/화학,4,0,기계/설비/자동차
(주)다이든 ,제조/화학,5,0,기계/설비/자동차
(주)다프엔텍 ,제조/화학,4,4875,기계/설비/자동차
(주)대덕테크 ,제조/화학,1,2784,기계/설비/자동차
(주)대일엔지니어링 ,제조/화학,2,3121,기계/설비/자동차
(주)대한테크 ,제조/화학,3,2867,기계/설비/자동차
(주)드림로봇 ,제조/화학,1,2399,기계/설비/자동차
(주)베큐마이즈 ,제조/화학,4,3590,기계/설비/자동차
(주)스마일캐드 ,제조/화학,5,4062,기계/설비/자동차
(주)에스엘에스 ,제조/화학,2,3191,기계/설비/자동차
(주)에스이지 ,제조/화학,2,0,기계/설비/자동차
(주)에쓰엔 ,제조/화학,1,0,기계/설비/자동차
(주)우성에이스 ,제조/화학,5,2712,기계/설비/자동차
(주)원진테크 ,제조/화학,3,3832,기계/설비/자동차
(주)이래 ,제조/화학,5,0,기계/설비/자동차
(주)인천폐차사업소 ,제조/화학,1,3718,기계/설비/자동차
(주)제니스코리아 ,제조/화학,3,2960,기계/설비/자동차
(주)제이앤엘 ,제조/화학,1,0,기계/설비/자동차
(주)진용엔지니어링 ,제조/화학,1,3238,기계/설비/자동차
(주)케이스랩 ,제조/화학,4,0,기계/설비/자동차
(주)케이엔에스컴퍼니 ,제조/화학,2,3625,기계/설비/자동차
(주)티스퀘어랩 ,제조/화학,1,4664,기계/설비/자동차
(주)하이보 ,제조/화학,5,3892,기계/설비/자동차
(주)한성환경기연 ,제조/화학,1,2876,기계/설비/자동차
GTM-KOREA ,제조/화학,1,0,기계/설비/자동차
국일정공(주) ,제조/화학,3,3086,기계/설비/자동차
그루포안톨린코리아(유) ,제조/화학,2,6380,기계/설비/자동차
남일(주) ,제조/화학,1,3257,기계/설비/자동차
대륜기계(주) ,제조/화학,4,3466,기계/설비/자동차
대명지이엔티(주) ,제조/화학,4,2345,기계/설비/자동차
대주기공(주) ,제조/화학,3,4017,기계/설비/자동차
대한전장(주) ,제조/화학,3,1931,기계/설비/자동차
대흥산기 ,제조/화학,4,2925,기계/설비/자동차
데오테크(주) ,제조/화학,2,2458,기계/설비/자동차
동우브레이크 ,제조/화학,3,0,기계/설비/자동차
두성밴드(주) ,제조/화학,4,3383,기계/설비/자동차
마사한덕(주) ,제조/화학,2,2145,기계/설비/자동차
백상엔지니어링(주) ,제조/화학,1,3448,기계/설비/자동차
벧엘기계(주) ,제조/화학,2,2269,기계/설비/자동차
보명산업 ,제조/화학,3,2865,기계/설비/자동차
